el	rotpposn	Z	mod_xshift	mod_yshift
65.6896551724138	-178.44827586206898	24.310344827586206	-0.842	-4.277
68.10344827586206	-178.44827586206898	21.896551724137936	-0.859	-4.307
70.51724137931035	-178.44827586206898	19.48275862068965	-0.876	-4.325
72.93103448275862	-178.44827586206898	17.06896551724138	-0.893	-4.33
75.34482758620689	-178.44827586206898	14.65517241379311	-0.91	-4.322
77.75862068965517	-178.44827586206898	12.241379310344826	-0.926	-4.301
80.17241379310344	-178.44827586206898	9.827586206896555	-0.941	-4.268
82.58620689655172	-178.44827586206898	7.413793103448285	-0.957	-4.221
85.0	-178.44827586206898	5.0	-0.971	-4.162
15.0	-164.48275862068965	75.0	0.204	-1.792
17.413793103448285	-164.48275862068965	72.58620689655172	0.18	-2.036
19.827586206896555	-164.48275862068965	70.17241379310344	0.153	-2.272
22.241379310344826	-164.48275862068965	67.75862068965517	0.126	-2.498
24.65517241379311	-164.48275862068965	65.34482758620689	0.097	-2.715
27.06896551724138	-164.48275862068965	62.93103448275862	0.066	-2.922
29.48275862068965	-164.48275862068965	60.51724137931035	0.034	-3.118
31.89655172413793	-164.48275862068965	58.10344827586207	0.001	-3.304
34.310344827586206	-164.48275862068965	55.689655172413794	-0.033	-3.478
36.724137931034484	-164.48275862068965	53.275862068965516	-0.069	-3.642
39.13793103448276	-164.48275862068965	50.86206896551724	-0.105	-3.793
41.55172413793103	-164.48275862068965	48.44827586206897	-0.143	-3.933
43.96551724137931	-164.48275862068965	46.03448275862069	-0.181	-4.061
46.37931034482759	-164.48275862068965	43.62068965517241	-0.221	-4.176
48.79310344827586	-164.48275862068965	41.20689655172414	-0.261	-4.278
51.206896551724135	-164.48275862068965	38.793103448275865	-0.302	-4.368
53.62068965517241	-164.48275862068965	36.37931034482759	-0.344	-4.445
56.03448275862069	-164.48275862068965	33.96551724137931	-0.386	-4.509
58.44827586206897	-164.48275862068965	31.551724137931032	-0.429	-4.559
60.86206896551724	-164.48275862068965	29.13793103448276	-0.472	-4.597
63.275862068965516	-164.48275862068965	26.724137931034484	-0.515	-4.621
65.6896551724138	-164.48275862068965	24.310344827586206	-0.559	-4.631
68.10344827586206	-164.48275862068965	21.896551724137936	-0.603	-4.629
70.51724137931035	-164.48275862068965	19.48275862068965	-0.648	-4.612
72.93103448275862	-164.48275862068965	17.06896551724138	-0.692	-4.583
75.34482758620689	-164.48275862068965	14.65517241379311	-0.736	-4.54
77.75862068965517	-164.48275862068965	12.241379310344826	-0.78	-4.484
80.17241379310344	-164.48275862068965	9.827586206896555	-0.824	-4.415
82.58620689655172	-164.48275862068965	7.413793103448285	-0.868	-4.332
85.0	-164.48275862068965	5.0	-0.912	-4.237
15.0	-150.51724137931035	75.0	0.81	-2.451
17.413793103448285	-150.51724137931035	72.58620689655172	0.778	-2.688
19.827586206896555	-150.51724137931035	70.17241379310344	0.743	-2.914
22.241379310344826	-150.51724137931035	67.75862068965517	0.706	-3.13
24.65517241379311	-150.51724137931035	65.34482758620689	0.666	-3.335
27.06896551724138	-150.51724137931035	62.93103448275862	0.624	-3.53
29.48275862068965	-150.51724137931035	60.51724137931035	0.58	-3.712
31.89655172413793	-150.51724137931035	58.10344827586207	0.533	-3.883
34.310344827586206	-150.51724137931035	55.689655172413794	0.484	-4.042
36.724137931034484	-150.51724137931035	53.275862068965516	0.433	-4.189
39.13793103448276	-150.51724137931035	50.86206896551724	0.381	-4.323
41.55172413793103	-150.51724137931035	48.44827586206897	0.326	-4.444
43.96551724137931	-150.51724137931035	46.03448275862069	0.27	-4.552
46.37931034482759	-150.51724137931035	43.62068965517241	0.211	-4.647
48.79310344827586	-150.51724137931035	41.20689655172414	0.152	-4.728
51.206896551724135	-150.51724137931035	38.793103448275865	0.09	-4.796
53.62068965517241	-150.51724137931035	36.37931034482759	0.028	-4.85
56.03448275862069	-150.51724137931035	33.96551724137931	-0.036	-4.89
58.44827586206897	-150.51724137931035	31.551724137931032	-0.101	-4.917
60.86206896551724	-150.51724137931035	29.13793103448276	-0.167	-4.929
63.275862068965516	-150.51724137931035	26.724137931034484	-0.234	-4.928
65.6896551724138	-150.51724137931035	24.310344827586206	-0.301	-4.912
68.10344827586206	-150.51724137931035	21.896551724137936	-0.37	-4.883
70.51724137931035	-150.51724137931035	19.48275862068965	-0.439	-4.84
72.93103448275862	-150.51724137931035	17.06896551724138	-0.508	-4.783
75.34482758620689	-150.51724137931035	14.65517241379311	-0.578	-4.713
77.75862068965517	-150.51724137931035	12.241379310344826	-0.648	-4.629
80.17241379310344	-150.51724137931035	9.827586206896555	-0.717	-4.531
82.58620689655172	-150.51724137931035	7.413793103448285	-0.787	-4.42
85.0	-150.51724137931035	5.0	-0.857	-4.297
15.0	-136.55172413793105	75.0	1.322	-2.899
17.413793103448285	-136.55172413793105	72.58620689655172	1.283	-3.13
19.827586206896555	-136.55172413793105	70.17241379310344	1.242	-3.35
22.241379310344826	-136.55172413793105	67.75862068965517	1.196	-3.559
24.65517241379311	-136.55172413793105	65.34482758620689	1.148	-3.757
27.06896551724138	-136.55172413793105	62.93103448275862	1.096	-3.942
29.48275862068965	-136.55172413793105	60.51724137931035	1.041	-4.116
31.89655172413793	-136.55172413793105	58.10344827586207	0.983	-4.277
34.310344827586206	-136.55172413793105	55.689655172413794	0.922	-4.425
36.724137931034484	-136.55172413793105	53.275862068965516	0.858	-4.56
39.13793103448276	-136.55172413793105	50.86206896551724	0.792	-4.682
41.55172413793103	-136.55172413793105	48.44827586206897	0.723	-4.791
43.96551724137931	-136.55172413793105	46.03448275862069	0.651	-4.886
46.37931034482759	-136.55172413793105	43.62068965517241	0.577	-4.966
48.79310344827586	-136.55172413793105	41.20689655172414	0.501	-5.033
51.206896551724135	-136.55172413793105	38.793103448275865	0.423	-5.086
53.62068965517241	-136.55172413793105	36.37931034482759	0.342	-5.125
56.03448275862069	-136.55172413793105	33.96551724137931	0.26	-5.149
58.44827586206897	-136.55172413793105	31.551724137931032	0.177	-5.159
60.86206896551724	-136.55172413793105	29.13793103448276	0.091	-5.155
63.275862068965516	-136.55172413793105	26.724137931034484	0.005	-5.136
65.6896551724138	-136.55172413793105	24.310344827586206	-0.083	-5.103
68.10344827586206	-136.55172413793105	21.896551724137936	-0.172	-5.056
70.51724137931035	-136.55172413793105	19.48275862068965	-0.262	-4.995
72.93103448275862	-136.55172413793105	17.06896551724138	-0.352	-4.919
75.34482758620689	-136.55172413793105	14.65517241379311	-0.444	-4.83
77.75862068965517	-136.55172413793105	12.241379310344826	-0.535	-4.727
80.17241379310344	-136.55172413793105	9.827586206896555	-0.627	-4.61
82.58620689655172	-136.55172413793105	7.413793103448285	-0.719	-4.48
85.0	-136.55172413793105	5.0	-0.811	-4.337
15.0	-122.58620689655174	75.0	1.711	-3.109
17.413793103448285	-122.58620689655174	72.58620689655172	1.668	-3.337
19.827586206896555	-122.58620689655174	70.17241379310344	1.62	-3.554
22.241379310344826	-122.58620689655174	67.75862068965517	1.569	-3.76
24.65517241379311	-122.58620689655174	65.34482758620689	1.514	-3.954
27.06896551724138	-122.58620689655174	62.93103448275862	1.455	-4.136
29.48275862068965	-122.58620689655174	60.51724137931035	1.392	-4.305
31.89655172413793	-122.58620689655174	58.10344827586207	1.325	-4.461
34.310344827586206	-122.58620689655174	55.689655172413794	1.255	-4.604
36.724137931034484	-122.58620689655174	53.275862068965516	1.181	-4.734
39.13793103448276	-122.58620689655174	50.86206896551724	1.104	-4.851
41.55172413793103	-122.58620689655174	48.44827586206897	1.024	-4.953
43.96551724137931	-122.58620689655174	46.03448275862069	0.941	-5.042
46.37931034482759	-122.58620689655174	43.62068965517241	0.855	-5.116
48.79310344827586	-122.58620689655174	41.20689655172414	0.766	-5.176
51.206896551724135	-122.58620689655174	38.793103448275865	0.675	-5.222
53.62068965517241	-122.58620689655174	36.37931034482759	0.581	-5.253
56.03448275862069	-122.58620689655174	33.96551724137931	0.485	-5.27
58.44827586206897	-122.58620689655174	31.551724137931032	0.387	-5.273
60.86206896551724	-122.58620689655174	29.13793103448276	0.287	-5.26
63.275862068965516	-122.58620689655174	26.724137931034484	0.186	-5.234
65.6896551724138	-122.58620689655174	24.310344827586206	0.083	-5.192
68.10344827586206	-122.58620689655174	21.896551724137936	-0.022	-5.137
70.51724137931035	-122.58620689655174	19.48275862068965	-0.128	-5.067
72.93103448275862	-122.58620689655174	17.06896551724138	-0.234	-4.983
75.34482758620689	-122.58620689655174	14.65517241379311	-0.342	-4.885
77.75862068965517	-122.58620689655174	12.241379310344826	-0.45	-4.773
80.17241379310344	-122.58620689655174	9.827586206896555	-0.558	-4.647
82.58620689655172	-122.58620689655174	7.413793103448285	-0.667	-4.508
85.0	-122.58620689655174	5.0	-0.776	-4.356
15.0	-108.62068965517244	75.0	1.953	-3.068
17.413793103448285	-108.62068965517244	72.58620689655172	1.907	-3.297
19.827586206896555	-108.62068965517244	70.17241379310344	1.857	-3.514
22.241379310344826	-108.62068965517244	67.75862068965517	1.802	-3.721
24.65517241379311	-108.62068965517244	65.34482758620689	1.742	-3.915
27.06896551724138	-108.62068965517244	62.93103448275862	1.678	-4.098
29.48275862068965	-108.62068965517244	60.51724137931035	1.61	-4.268
31.89655172413793	-108.62068965517244	58.10344827586207	1.538	-4.425
34.310344827586206	-108.62068965517244	55.689655172413794	1.462	-4.569
36.724137931034484	-108.62068965517244	53.275862068965516	1.383	-4.7
39.13793103448276	-108.62068965517244	50.86206896551724	1.299	-4.818
41.55172413793103	-108.62068965517244	48.44827586206897	1.212	-4.921
43.96551724137931	-108.62068965517244	46.03448275862069	1.122	-5.011
46.37931034482759	-108.62068965517244	43.62068965517241	1.028	-5.087
48.79310344827586	-108.62068965517244	41.20689655172414	0.932	-5.148
51.206896551724135	-108.62068965517244	38.793103448275865	0.832	-5.196
53.62068965517241	-108.62068965517244	36.37931034482759	0.73	-5.228
56.03448275862069	-108.62068965517244	33.96551724137931	0.626	-5.247
58.44827586206897	-108.62068965517244	31.551724137931032	0.519	-5.25
60.86206896551724	-108.62068965517244	29.13793103448276	0.41	-5.24
63.275862068965516	-108.62068965517244	26.724137931034484	0.299	-5.215
65.6896551724138	-108.62068965517244	24.310344827586206	0.186	-5.175
68.10344827586206	-108.62068965517244	21.896551724137936	0.072	-5.121
70.51724137931035	-108.62068965517244	19.48275862068965	-0.044	-5.053
72.93103448275862	-108.62068965517244	17.06896551724138	-0.16	-4.97
75.34482758620689	-108.62068965517244	14.65517241379311	-0.278	-4.874
77.75862068965517	-108.62068965517244	12.241379310344826	-0.396	-4.764
80.17241379310344	-108.62068965517244	9.827586206896555	-0.515	-4.64
82.58620689655172	-108.62068965517244	7.413793103448285	-0.634	-4.503
85.0	-108.62068965517244	5.0	-0.754	-4.352
15.0	-94.65517241379314	75.0	2.036	-2.779
17.413793103448285	-94.65517241379314	72.58620689655172	1.989	-3.011
19.827586206896555	-94.65517241379314	70.17241379310344	1.937	-3.233
22.241379310344826	-94.65517241379314	67.75862068965517	1.88	-3.444
24.65517241379311	-94.65517241379314	65.34482758620689	1.82	-3.643
27.06896551724138	-94.65517241379314	62.93103448275862	1.754	-3.831
29.48275862068965	-94.65517241379314	60.51724137931035	1.684	-4.007
31.89655172413793	-94.65517241379314	58.10344827586207	1.611	-4.171
34.310344827586206	-94.65517241379314	55.689655172413794	1.533	-4.322
36.724137931034484	-94.65517241379314	53.275862068965516	1.451	-4.46
39.13793103448276	-94.65517241379314	50.86206896551724	1.365	-4.586
41.55172413793103	-94.65517241379314	48.44827586206897	1.276	-4.697
43.96551724137931	-94.65517241379314	46.03448275862069	1.183	-4.796
46.37931034482759	-94.65517241379314	43.62068965517241	1.087	-4.88
48.79310344827586	-94.65517241379314	41.20689655172414	0.988	-4.951
51.206896551724135	-94.65517241379314	38.793103448275865	0.886	-5.008
53.62068965517241	-94.65517241379314	36.37931034482759	0.781	-5.051
56.03448275862069	-94.65517241379314	33.96551724137931	0.673	-5.079
58.44827586206897	-94.65517241379314	31.551724137931032	0.563	-5.094
60.86206896551724	-94.65517241379314	29.13793103448276	0.451	-5.094
63.275862068965516	-94.65517241379314	26.724137931034484	0.337	-5.08
65.6896551724138	-94.65517241379314	24.310344827586206	0.221	-5.052
68.10344827586206	-94.65517241379314	21.896551724137936	0.104	-5.009
70.51724137931035	-94.65517241379314	19.48275862068965	-0.015	-4.953
72.93103448275862	-94.65517241379314	17.06896551724138	-0.136	-4.883
75.34482758620689	-94.65517241379314	14.65517241379311	-0.257	-4.798
77.75862068965517	-94.65517241379314	12.241379310344826	-0.378	-4.7
80.17241379310344	-94.65517241379314	9.827586206896555	-0.501	-4.589
82.58620689655172	-94.65517241379314	7.413793103448285	-0.623	-4.464
85.0	-94.65517241379314	5.0	-0.746	-4.326
15.0	-80.68965517241384	75.0	1.952	-2.259
17.413793103448285	-80.68965517241384	72.58620689655172	1.906	-2.497
19.827586206896555	-80.68965517241384	70.17241379310344	1.856	-2.726
22.241379310344826	-80.68965517241384	67.75862068965517	1.801	-2.945
24.65517241379311	-80.68965517241384	65.34482758620689	1.741	-3.154
27.06896551724138	-80.68965517241384	62.93103448275862	1.677	-3.352
29.48275862068965	-80.68965517241384	60.51724137931035	1.609	-3.539
31.89655172413793	-80.68965517241384	58.10344827586207	1.537	-3.714
34.310344827586206	-80.68965517241384	55.689655172413794	1.461	-3.877
36.724137931034484	-80.68965517241384	53.275862068965516	1.382	-4.029
39.13793103448276	-80.68965517241384	50.86206896551724	1.298	-4.168
41.55172413793103	-80.68965517241384	48.44827586206897	1.211	-4.295
43.96551724137931	-80.68965517241384	46.03448275862069	1.121	-4.408
46.37931034482759	-80.68965517241384	43.62068965517241	1.028	-4.509
48.79310344827586	-80.68965517241384	41.20689655172414	0.931	-4.597
51.206896551724135	-80.68965517241384	38.793103448275865	0.832	-4.671
53.62068965517241	-80.68965517241384	36.37931034482759	0.73	-4.731
56.03448275862069	-80.68965517241384	33.96551724137931	0.625	-4.779
58.44827586206897	-80.68965517241384	31.551724137931032	0.518	-4.812
60.86206896551724	-80.68965517241384	29.13793103448276	0.409	-4.832
63.275862068965516	-80.68965517241384	26.724137931034484	0.298	-4.838
65.6896551724138	-80.68965517241384	24.310344827586206	0.186	-4.83
68.10344827586206	-80.68965517241384	21.896551724137936	0.071	-4.809
70.51724137931035	-80.68965517241384	19.48275862068965	-0.044	-4.773
72.93103448275862	-80.68965517241384	17.06896551724138	-0.161	-4.725
75.34482758620689	-80.68965517241384	14.65517241379311	-0.278	-4.662
77.75862068965517	-80.68965517241384	12.241379310344826	-0.397	-4.586
80.17241379310344	-80.68965517241384	9.827586206896555	-0.516	-4.497
82.58620689655172	-80.68965517241384	7.413793103448285	-0.635	-4.395
85.0	-80.68965517241384	5.0	-0.754	-4.279
15.0	-66.72413793103448	75.0	1.709	-1.538
17.413793103448285	-66.72413793103448	72.58620689655172	1.665	-1.786
19.827586206896555	-66.72413793103448	70.17241379310344	1.618	-2.025
22.241379310344826	-66.72413793103448	67.75862068965517	1.567	-2.255
24.65517241379311	-66.72413793103448	65.34482758620689	1.512	-2.476
27.06896551724138	-66.72413793103448	62.93103448275862	1.453	-2.688
29.48275862068965	-66.72413793103448	60.51724137931035	1.39	-2.889
31.89655172413793	-66.72413793103448	58.10344827586207	1.323	-3.081
34.310344827586206	-66.72413793103448	55.689655172413794	1.253	-3.261
36.724137931034484	-66.72413793103448	53.275862068965516	1.179	-3.431
39.13793103448276	-66.72413793103448	50.86206896551724	1.102	-3.59
41.55172413793103	-66.72413793103448	48.44827586206897	1.022	-3.736
43.96551724137931	-66.72413793103448	46.03448275862069	0.939	-3.872
46.37931034482759	-66.72413793103448	43.62068965517241	0.853	-3.995
48.79310344827586	-66.72413793103448	41.20689655172414	0.765	-4.105
51.206896551724135	-66.72413793103448	38.793103448275865	0.674	-4.204
53.62068965517241	-66.72413793103448	36.37931034482759	0.58	-4.289
56.03448275862069	-66.72413793103448	33.96551724137931	0.484	-4.362
58.44827586206897	-66.72413793103448	31.551724137931032	0.386	-4.422
60.86206896551724	-66.72413793103448	29.13793103448276	0.286	-4.469
63.275862068965516	-66.72413793103448	26.724137931034484	0.185	-4.503
65.6896551724138	-66.72413793103448	24.310344827586206	0.082	-4.523
68.10344827586206	-66.72413793103448	21.896551724137936	-0.023	-4.531
70.51724137931035	-66.72413793103448	19.48275862068965	-0.128	-4.525
72.93103448275862	-66.72413793103448	17.06896551724138	-0.235	-4.506
75.34482758620689	-66.72413793103448	14.65517241379311	-0.342	-4.473
77.75862068965517	-66.72413793103448	12.241379310344826	-0.45	-4.428
80.17241379310344	-66.72413793103448	9.827586206896555	-0.559	-4.37
82.58620689655172	-66.72413793103448	7.413793103448285	-0.667	-4.298
85.0	-66.72413793103448	5.0	-0.776	-4.214
15.0	-52.758620689655174	75.0	1.319	-0.66
17.413793103448285	-52.758620689655174	72.58620689655172	1.28	-0.918
19.827586206896555	-52.758620689655174	70.17241379310344	1.239	-1.17
22.241379310344826	-52.758620689655174	67.75862068965517	1.193	-1.414
24.65517241379311	-52.758620689655174	65.34482758620689	1.145	-1.65
27.06896551724138	-52.758620689655174	62.93103448275862	1.093	-1.878
29.48275862068965	-52.758620689655174	60.51724137931035	1.038	-2.098
31.89655172413793	-52.758620689655174	58.10344827586207	0.98	-2.309
34.310344827586206	-52.758620689655174	55.689655172413794	0.92	-2.511
36.724137931034484	-52.758620689655174	53.275862068965516	0.856	-2.703
39.13793103448276	-52.758620689655174	50.86206896551724	0.789	-2.885
41.55172413793103	-52.758620689655174	48.44827586206897	0.72	-3.056
43.96551724137931	-52.758620689655174	46.03448275862069	0.649	-3.217
46.37931034482759	-52.758620689655174	43.62068965517241	0.575	-3.367
48.79310344827586	-52.758620689655174	41.20689655172414	0.499	-3.506
51.206896551724135	-52.758620689655174	38.793103448275865	0.421	-3.634
53.62068965517241	-52.758620689655174	36.37931034482759	0.34	-3.75
56.03448275862069	-52.758620689655174	33.96551724137931	0.258	-3.854
58.44827586206897	-52.758620689655174	31.551724137931032	0.175	-3.946
60.86206896551724	-52.758620689655174	29.13793103448276	0.09	-4.026
63.275862068965516	-52.758620689655174	26.724137931034484	0.003	-4.094
65.6896551724138	-52.758620689655174	24.310344827586206	-0.085	-4.149
68.10344827586206	-52.758620689655174	21.896551724137936	-0.173	-4.192
70.51724137931035	-52.758620689655174	19.48275862068965	-0.263	-4.222
72.93103448275862	-52.758620689655174	17.06896551724138	-0.353	-4.239
75.34482758620689	-52.758620689655174	14.65517241379311	-0.444	-4.244
77.75862068965517	-52.758620689655174	12.241379310344826	-0.536	-4.235
80.17241379310344	-52.758620689655174	9.827586206896555	-0.628	-4.215
82.58620689655172	-52.758620689655174	7.413793103448285	-0.719	-4.181
85.0	-52.758620689655174	5.0	-0.811	-4.135
15.0	-38.79310344827587	75.0	0.806	0.324
17.413793103448285	-38.79310344827587	72.58620689655172	0.774	0.053
19.827586206896555	-38.79310344827587	70.17241379310344	0.739	-0.212
22.241379310344826	-38.79310344827587	67.75862068965517	0.702	-0.471
24.65517241379311	-38.79310344827587	65.34482758620689	0.662	-0.725
27.06896551724138	-38.79310344827587	62.93103448275862	0.62	-0.972
29.48275862068965	-38.79310344827587	60.51724137931035	0.576	-1.212
31.89655172413793	-38.79310344827587	58.10344827586207	0.53	-1.444
34.310344827586206	-38.79310344827587	55.689655172413794	0.481	-1.669
36.724137931034484	-38.79310344827587	53.275862068965516	0.43	-1.886
39.13793103448276	-38.79310344827587	50.86206896551724	0.377	-2.095
41.55172413793103	-38.79310344827587	48.44827586206897	0.323	-2.294
43.96551724137931	-38.79310344827587	46.03448275862069	0.267	-2.484
46.37931034482759	-38.79310344827587	43.62068965517241	0.209	-2.665
48.79310344827586	-38.79310344827587	41.20689655172414	0.149	-2.836
51.206896551724135	-38.79310344827587	38.793103448275865	0.088	-2.996
53.62068965517241	-38.79310344827587	36.37931034482759	0.025	-3.146
56.03448275862069	-38.79310344827587	33.96551724137931	-0.038	-3.285
58.44827586206897	-38.79310344827587	31.551724137931032	-0.103	-3.413
60.86206896551724	-38.79310344827587	29.13793103448276	-0.169	-3.53
63.275862068965516	-38.79310344827587	26.724137931034484	-0.236	-3.636
65.6896551724138	-38.79310344827587	24.310344827586206	-0.303	-3.73
68.10344827586206	-38.79310344827587	21.896551724137936	-0.371	-3.812
70.51724137931035	-38.79310344827587	19.48275862068965	-0.44	-3.882
72.93103448275862	-38.79310344827587	17.06896551724138	-0.509	-3.94
75.34482758620689	-38.79310344827587	14.65517241379311	-0.579	-3.986
77.75862068965517	-38.79310344827587	12.241379310344826	-0.648	-4.019
80.17241379310344	-38.79310344827587	9.827586206896555	-0.718	-4.041
82.58620689655172	-38.79310344827587	7.413793103448285	-0.788	-4.05
85.0	-38.79310344827587	5.0	-0.857	-4.046
15.0	-24.82758620689657	75.0	0.2	1.355
17.413793103448285	-24.82758620689657	72.58620689655172	0.175	1.072
19.827586206896555	-24.82758620689657	70.17241379310344	0.149	0.793
22.241379310344826	-24.82758620689657	67.75862068965517	0.121	0.517
24.65517241379311	-24.82758620689657	65.34482758620689	0.092	0.246
27.06896551724138	-24.82758620689657	62.93103448275862	0.062	-0.021
29.48275862068965	-24.82758620689657	60.51724137931035	0.03	-0.282
31.89655172413793	-24.82758620689657	58.10344827586207	-0.003	-0.538
34.310344827586206	-24.82758620689657	55.689655172413794	-0.037	-0.787
36.724137931034484	-24.82758620689657	53.275862068965516	-0.072	-1.03
39.13793103448276	-24.82758620689657	50.86206896551724	-0.109	-1.266
41.55172413793103	-24.82758620689657	48.44827586206897	-0.146	-1.495
43.96551724137931	-24.82758620689657	46.03448275862069	-0.185	-1.716
46.37931034482759	-24.82758620689657	43.62068965517241	-0.224	-1.928
48.79310344827586	-24.82758620689657	41.20689655172414	-0.264	-2.132
51.206896551724135	-24.82758620689657	38.793103448275865	-0.305	-2.327
53.62068965517241	-24.82758620689657	36.37931034482759	-0.346	-2.513
56.03448275862069	-24.82758620689657	33.96551724137931	-0.389	-2.689
58.44827586206897	-24.82758620689657	31.551724137931032	-0.431	-2.855
60.86206896551724	-24.82758620689657	29.13793103448276	-0.474	-3.01
63.275862068965516	-24.82758620689657	26.724137931034484	-0.518	-3.156
65.6896551724138	-24.82758620689657	24.310344827586206	-0.561	-3.29
68.10344827586206	-24.82758620689657	21.896551724137936	-0.605	-3.414
70.51724137931035	-24.82758620689657	19.48275862068965	-0.649	-3.526
72.93103448275862	-24.82758620689657	17.06896551724138	-0.693	-3.627
75.34482758620689	-24.82758620689657	14.65517241379311	-0.737	-3.716
77.75862068965517	-24.82758620689657	12.241379310344826	-0.781	-3.793
80.17241379310344	-24.82758620689657	9.827586206896555	-0.825	-3.859
82.58620689655172	-24.82758620689657	7.413793103448285	-0.869	-3.912
85.0	-24.82758620689657	5.0	-0.912	-3.953
15.0	-10.862068965517267	75.0	-0.463	2.373
17.413793103448285	-10.862068965517267	72.58620689655172	-0.479	2.078
19.827586206896555	-10.862068965517267	70.17241379310344	-0.496	1.784
22.241379310344826	-10.862068965517267	67.75862068965517	-0.513	1.493
24.65517241379311	-10.862068965517267	65.34482758620689	-0.531	1.204
27.06896551724138	-10.862068965517267	62.93103448275862	-0.549	0.918
29.48275862068965	-10.862068965517267	60.51724137931035	-0.567	0.635
31.89655172413793	-10.862068965517267	58.10344827586207	-0.585	0.357
34.310344827586206	-10.862068965517267	55.689655172413794	-0.604	0.083
36.724137931034484	-10.862068965517267	53.275862068965516	-0.622	-0.186
39.13793103448276	-10.862068965517267	50.86206896551724	-0.641	-0.449
41.55172413793103	-10.862068965517267	48.44827586206897	-0.66	-0.706
43.96551724137931	-10.862068965517267	46.03448275862069	-0.678	-0.957
46.37931034482759	-10.862068965517267	43.62068965517241	-0.697	-1.201
48.79310344827586	-10.862068965517267	41.20689655172414	-0.716	-1.438
51.206896551724135	-10.862068965517267	38.793103448275865	-0.735	-1.667
53.62068965517241	-10.862068965517267	36.37931034482759	-0.753	-1.887
56.03448275862069	-10.862068965517267	33.96551724137931	-0.772	-2.1
58.44827586206897	-10.862068965517267	31.551724137931032	-0.79	-2.303
60.86206896551724	-10.862068965517267	29.13793103448276	-0.808	-2.497
63.275862068965516	-10.862068965517267	26.724137931034484	-0.826	-2.682
65.6896551724138	-10.862068965517267	24.310344827586206	-0.844	-2.856
68.10344827586206	-10.862068965517267	21.896551724137936	-0.861	-3.021
70.51724137931035	-10.862068965517267	19.48275862068965	-0.878	-3.174
72.93103448275862	-10.862068965517267	17.06896551724138	-0.895	-3.317
75.34482758620689	-10.862068965517267	14.65517241379311	-0.911	-3.449
77.75862068965517	-10.862068965517267	12.241379310344826	-0.927	-3.57
80.17241379310344	-10.862068965517267	9.827586206896555	-0.942	-3.679
82.58620689655172	-10.862068965517267	7.413793103448285	-0.957	-3.776
85.0	-10.862068965517267	5.0	-0.972	-3.861
15.0	3.1034482758620356	75.0	-1.143	3.317
17.413793103448285	3.1034482758620356	72.58620689655172	-1.151	3.011
19.827586206896555	3.1034482758620356	70.17241379310344	-1.159	2.704
22.241379310344826	3.1034482758620356	67.75862068965517	-1.165	2.398
24.65517241379311	3.1034482758620356	65.34482758620689	-1.171	2.092
27.06896551724138	3.1034482758620356	62.93103448275862	-1.176	1.788
29.48275862068965	3.1034482758620356	60.51724137931035	-1.18	1.486
31.89655172413793	3.1034482758620356	58.10344827586207	-1.183	1.187
34.310344827586206	3.1034482758620356	55.689655172413794	-1.185	0.891
36.724137931034484	3.1034482758620356	53.275862068965516	-1.187	0.598
39.13793103448276	3.1034482758620356	50.86206896551724	-1.187	0.309
41.55172413793103	3.1034482758620356	48.44827586206897	-1.187	0.026
43.96551724137931	3.1034482758620356	46.03448275862069	-1.185	-0.253
46.37931034482759	3.1034482758620356	43.62068965517241	-1.183	-0.527
48.79310344827586	3.1034482758620356	41.20689655172414	-1.18	-0.794
51.206896551724135	3.1034482758620356	38.793103448275865	-1.176	-1.054
53.62068965517241	3.1034482758620356	36.37931034482759	-1.171	-1.308
56.03448275862069	3.1034482758620356	33.96551724137931	-1.165	-1.553
58.44827586206897	3.1034482758620356	31.551724137931032	-1.159	-1.791
60.86206896551724	3.1034482758620356	29.13793103448276	-1.151	-2.021
63.275862068965516	3.1034482758620356	26.724137931034484	-1.143	-2.242
65.6896551724138	3.1034482758620356	24.310344827586206	-1.134	-2.454
68.10344827586206	3.1034482758620356	21.896551724137936	-1.124	-2.656
70.51724137931035	3.1034482758620356	19.48275862068965	-1.113	-2.848
72.93103448275862	3.1034482758620356	17.06896551724138	-1.101	-3.03
75.34482758620689	3.1034482758620356	14.65517241379311	-1.089	-3.202
77.75862068965517	3.1034482758620356	12.241379310344826	-1.076	-3.362
80.17241379310344	3.1034482758620356	9.827586206896555	-1.062	-3.512
82.58620689655172	3.1034482758620356	7.413793103448285	-1.048	-3.65
85.0	3.1034482758620356	5.0	-1.033	-3.776
15.0	17.068965517241338	75.0	-1.801	4.133
17.413793103448285	17.068965517241338	72.58620689655172	-1.801	3.816
19.827586206896555	17.068965517241338	70.17241379310344	-1.799	3.498
22.241379310344826	17.068965517241338	67.75862068965517	-1.796	3.179
24.65517241379311	17.068965517241338	65.34482758620689	-1.79	2.859
27.06896551724138	17.068965517241338	62.93103448275862	-1.783	2.54
29.48275862068965	17.068965517241338	60.51724137931035	-1.773	2.221
31.89655172413793	17.068965517241338	58.10344827586207	-1.761	1.904
34.310344827586206	17.068965517241338	55.689655172413794	-1.748	1.588
36.724137931034484	17.068965517241338	53.275862068965516	-1.733	1.274
39.13793103448276	17.068965517241338	50.86206896551724	-1.716	0.964
41.55172413793103	17.068965517241338	48.44827586206897	-1.696	0.657
43.96551724137931	17.068965517241338	46.03448275862069	-1.676	0.354
46.37931034482759	17.068965517241338	43.62068965517241	-1.653	0.056
